-35.172271728515625,2.145538329571366,101.00032043457031
36.0,-40.0,40.0,-90.0,5.0,0.0,0.0
32.880001068115234,-38.2325325012207,37.20000076293945,-92.4000015258789,5.022887229919434,-0.4417039453983307,-0.6499999761581421
29.760000228881836,-36.318058013916016,34.400001525878906,-94.80000305175781,5.014505386352539,-0.7820008993148804,-1.2999999523162842
26.639999389648438,-34.26448059082031,31.60000228881836,-97.20000457763672,4.968865871429443,-1.0133548974990845,-1.9499999284744263
23.51999855041504,-32.088539123535156,28.800003051757812,-99.60000610351562,4.885365009307861,-1.1299244165420532,-2.5999999046325684
20.45113754272461,-29.838539123535156,26.000003814697266,-101.41356658935547,4.762029647827148,-1.1298604011535645,-3.25
17.58815574645996,-27.588539123535156,23.20000457763672,-102.5597915649414,4.607802867889404,-1.0243281126022339,-3.9000000953674316
14.929526329040527,-25.338539123535156,20.400005340576172,-103.11827087402344,4.438906192779541,-0.830509603023529,-4.550000190734863
12.456812858581543,-23.088539123535156,17.600006103515625,-103.15982055664062,4.268884181976318,-0.5638651847839355,-5.200000286102295
10.140941619873047,-20.905681610107422,14.800005912780762,-102.75186920166016,4.107983112335205,-0.2384764552116394,-5.850000381469727
7.948467254638672,-18.821321487426758,12.000005722045898,-101.95433044433594,3.9657399654388428,0.13449905812740326,-6.500000476837158
5.649171829223633,-16.710201263427734,9.200005531311035,-100.82512664794922,4.021175861358643,0.5560056567192078,-7.124218940734863
3.4305496215820312,-14.838743209838867,6.400005340576172,-99.43155670166016,3.9934778213500977,0.987735390663147,-7.7263336181640625
0.31054961681365967,-12.597105026245117,3.6000053882598877,-98.05978393554688,4.707065582275391,1.3955748081207275,-8.189054489135742
-2.809450387954712,-10.446555137634277,0.8000053763389587,-96.40753173828125,5.384937763214111,1.837761640548706,-8.607604026794434
-5.929450511932373,-8.42559814453125,-1.9999946355819702,-94.62694549560547,6.073009967803955,2.2595834732055664,-8.973653793334961
-9.049450874328613,-6.639759540557861,-4.799994468688965,-92.46704864501953,6.514957904815674,2.7170305252075195,-9.278009414672852
-12.169450759887695,-5.02874755859375,-7.596166610717773,-90.20005798339844,6.818757057189941,3.1482439041137695,-9.530467987060547
-14.087566375732422,-3.728379487991333,-10.046111106872559,-87.80005645751953,6.7857441902160645,3.662020444869995,-9.768221855163574
-15.912445068359375,-2.645972490310669,-12.198204040527344,-85.40005493164062,6.694200038909912,4.139538288116455,-9.974047660827637
-16.903270721435547,-1.9040579795837402,-13.795019149780273,-83.00005340576172,6.371188163757324,4.688655853271484,-10.169191360473633
-17.98176383972168,-1.3600592613220215,-15.091924667358398,-80.60005187988281,6.078851699829102,5.231249809265137,-10.356789588928223
-18.990997314453125,-0.9003135561943054,-16.125646591186523,-78.2000503540039,5.722472190856934,5.792609214782715,-10.527180671691895

-44.61749267578125,-18.35009765675676,103.55199432373047
36.0,-40.0,40.0,-90.0,5.0,0.0,0.0
